Sat.A1ModJulian           Sat.UTCModJulian          Sat.X                     Sat.Y                     Sat.Z                     Sat.VX                    Sat.VY                    Sat.VZ                    
30311.28931752756         30311.28888888889         1554.752608953725         -980.3433788753064        6828.052406996232         -7.318315286026754        -0.2722883805010397       1.629853967822523         
30311.29001197201         30311.28958333334         1112.810680097539         -994.6904226424195        6911.957470128356         -7.408120939745349        -0.2057880247418306       1.166054899826606         
30311.29070641645         30311.29027777778         666.3765700296956         -1005.021612127934        6967.886487972195         -7.468006811427829        -0.1384712794787418       0.6976310161987315        
30311.2914008609          30311.29097222222         217.2529029583177         -1011.296037448373        6995.618252618327         -7.497744606803456        -0.07060766078583421      0.2264604724323244        
30311.29209530534         30311.29166666667         -232.7475367325698        -1013.489021409634        6995.044559705187         -7.497224048110559        -0.002468568678041432     -0.2455692392427727       
30311.29278974979         30311.29236111111         -681.8088990470491        -1011.59220077502         6966.170561409047         -7.466453242958988        0.06567377699745459       -0.7165682295095563       
30311.29348419423         30311.29305555555         -1128.119368849204        -1005.613543826287        6909.114700468072         -7.405558507370762        0.1335473796245417        -1.184651182950986        
30311.29417863868         30311.29375               -1569.878242366704        -995.5773076539157        6824.108231814524         -7.314783790998609        0.2008814309846088        -1.647944116610475        
30311.29487308312         30311.29444444444         -2005.302963904227        -981.523938991788         6711.494343631635         -7.194489949446718        0.2674072404485186        -2.10459101645547         
30311.29556752757         30311.29513888889         -2432.636114112986        -963.5099187434586        6571.726876981986         -7.045153820957486        0.3328591871285717        -2.552760616065358        
30311.29626197201         30311.29583333333         -2850.152330336189        -941.6075490527355        6405.368632900274         -6.867366845827065        0.396975671863836         -2.990653342127722        
30311.29695641645         30311.29652777778         -3256.165127632161        -915.9046850072914        6213.089263921529         -6.661833154292322        0.4595000034556421        -3.416508175032482        
30311.2976508609          30311.29722222222         -3649.03359439283         -886.5044150235486        5995.662760797263         -6.429367343914504        0.5201812369004439        -3.828609288715759        
30311.29834530534         30311.29791666667         -4027.168949807253        -853.5246894715422        5753.964543128206         -6.170892092323011        0.5787750825190975        -4.225292662964826        
30311.29903974979         30311.29861111111         -4389.040948525815        -817.0978902944937        5488.968147929561         -5.8874353913731          0.6350449647066869        -4.604952886736304        
30311.29973419423         30311.29930555556         -4733.184099404595        -777.3703342101301        5201.74150644898          -5.580127079238583        0.6887631519753484        -4.966050028293366        
30311.30042863867         30311.3                   -5058.203653877685        -734.5017100506825        4893.442815619876         -5.25019466216367         0.739711799155918         -5.30711622408849         
30311.30112308312         30311.30069444445         -5362.781329330806        -688.6644581636726        4565.316027400044         -4.898958710003425        0.7876838404198631        -5.626761830562153        
30311.30181752756         30311.30138888889         -5645.680748510221        -640.0430988052639        4218.685979165913         -4.527827997967276        0.8324838166888667        -5.923681267482516        
30311.30251197201         30311.30208333333         -5905.752577781448        -588.8335103503213        3854.953179774187         -4.138294300917448        0.8739287274787366        -6.196658649505567        
30311.30320641645         30311.30277777778         -6141.939340284036        -535.2421560815968        3475.58826647145          -3.731926770268443        0.9118488787769338        -6.444573101855608        
30311.3039008609          30311.30347222222         -6353.279882601189        -479.4852625379776        3082.126154257126         -3.310366040852901        0.9460886387769084        -6.666403710324825        
30311.30459530534         30311.30416666666         -6538.91348263695         -421.7879556661253        2676.159894358165         -2.875318149020631        0.9765070995214338        -6.861234315490286        
30311.30528974979         30311.30486111111         -6698.083580329855        -362.383357704461         2259.334244512851         -2.428547965739509        1.002978741824737         -7.028258321749961        
30311.30598419423         30311.30555555555         -6830.141088917767        -301.5116424864095        1833.338956412985         -1.971871739772973        1.025394152139362         -7.166783224003654        
30311.30667863868         30311.30625               -6934.547232417579        -239.4190484405806        1399.901815522903         -1.507148833685185        1.043660688096445         -7.276234241775542        
30311.30737308312         30311.30694444444         -7010.875878574516        -176.3568573693483        960.7814978270362         -1.036273294851401        1.057702932986604         -7.356156803403417        
30311.30806752756         30311.30763888889         -7058.815376234097        -112.5803535863792        517.7603030615408         -0.5611658075012682       1.067462907184701         -7.406218284758148        
30311.30876197201         30311.30833333333         -7078.169920014016        -48.34777438927308        72.63679086494938         -0.08376590961533531      1.072900177483278         -7.426209573745876        
30311.30945641645         30311.30902777778         -7068.860442392134        16.08074737868419         -372.7816752441458        0.3939760638659782        1.073992030679958         -7.416046536974964        
30311.3101508609          30311.30972222222         -7030.925005698997        80.44425416584116         -816.6864588948577        0.8701075962342357        1.070733735055444         -7.37577096974622         
30311.31084530534         30311.31041666667         -6964.518664803874        144.4820497882342         -1257.275213251149        1.342682956703085         1.063138757902708         -7.305550658977285        
30311.31153974979         30311.31111111111         -6869.912790130976        207.9347931837033         -1692.759419365881        1.809772175044012         1.051238784713738         -7.205678537831189        
30311.31223419423         30311.31180555556         -6747.493856980588        270.5455859054488         -2121.371849584455        2.269469837875392         1.035083496448283         -7.076571046130529        
30311.31292863868         30311.3125                -6597.761715445858        332.0610409852703         -2541.373909741902        2.719903578221522         1.014740193369087         -6.918765732982454        
30311.31362308312         30311.31319444444         -6421.32736483913         392.2323279873037         -2951.06281671204         3.15924207480701          0.9902933960026751        -6.732918199065175        
30311.31431752757         30311.31388888889         -6218.910264417375        450.8161950739465         -3348.778579341302        3.585702532395584         0.9618444756398258        -6.519798650146409        
30311.31501197201         30311.31458333333         -5991.335204387596        507.5759681410443         -3732.910765888955        3.997557918548664         0.929511238155579         -6.280288222430475        
30311.31570641646         30311.31527777778         -5739.528743267134        562.2825202330599         -4101.905039021772        4.393144185264822         0.8934273312796103        -6.01537484199928         
30311.3164008609          30311.31597222222         -5464.515217886855        614.7151987562034         -4454.269419166368        4.770867203207652         0.8537414383738251        -5.726148282079488        
30311.31709530534         30311.31666666667         -5167.412360505165        664.6627007150341         -4788.580229665858        5.129208845885748         0.8106163831449712        -5.413794583209867        
30311.31778974979         30311.31736111111         -4849.426580940406        711.923896227343          -5103.48770426787         5.466732123442753         0.7642283249623806        -5.07959049119752         
30311.31848419423         30311.31805555556         -4511.847954672937        756.3086082707987         -5397.721272708135        5.782085985422216         0.7147660962940994        -4.724898284874667        
30311.31917863867         30311.31875               -4156.044915602007        797.6383540034053         -5670.09453843018         6.074010412472539         0.6624305536621138        -4.351160559009521        
30311.31987308312         30311.31944444445         -3783.458636876472        835.747043243702          -5919.509922829611        6.341341618611472         0.6074337797467083        -3.959894234816419        
30311.32056752756         30311.32013888889         -3395.597115551784        870.481623539801          -6144.962922120893        6.583016592910795         0.5499981111465478        -3.552683696284411        
30311.32126197201         30311.32083333334         -2994.029017403484        901.7026642555479         -6345.545941191841        6.798076546982213         0.4903550996615607        -3.131173682797679        
30311.32195641645         30311.32152777778         -2580.377341254947        929.2848789901815         -6520.451709549909        6.985669576460618         0.4287445038371707        -2.697062514485042        
30311.3226508609          30311.32222222222         -2156.312934012209        953.1175886961029         -6668.976301285238        7.14505303262887          0.3654133161088071        -2.252095618627925        
30311.32334530534         30311.32291666667         -1723.547868709811        973.1051269326075         -6790.521767687398        7.275595697182021         0.3006148076068717        -1.798059054618056        
30311.32403974979         30311.32361111111         -1283.828701604052        989.1671890843534         -6884.598379586552        7.376779628875503         0.2346076246104945        -1.33677300087605         
30311.32473419423         30311.32430555555         -838.9296263252301        1001.239129927596         -6950.826481029634        7.448201791472539         0.1676549694019044        -0.870085315526668        
30311.32542863868         30311.325                 -390.6455307330661        1009.272213222088         -6988.937955143932        7.489575684861622         0.1000238002511597        -0.3998649874546196       
30311.32612308312         30311.32569444444         59.21504104362141         1013.233810562382         -6998.777284349361        7.500732799681963         0.03198392086271026       0.0720048763606371        
30311.32681752757         30311.32638888889         508.8369952724568         1013.107540737962         -6980.302176128217        7.481623372909304         -0.03619308642331284      0.5436344522555302        
30311.32751197201         30311.32708333333         956.4058137948198         1008.893342672556         -6933.58374701362         7.432316284168424         -0.1042349831764341       1.013134422901206         
30311.32820641645         30311.32777777778         1400.114658496471         1000.607482795889         -6858.806288446693        7.352998577420806         -0.1718699228177444       1.478622699368045         
30311.3289008609          30311.32847222222         1838.171448622515         988.2825026635876         -6756.266635847073        7.243975056749198         -0.2388274013372569       1.938231031472943         
30311.32959530534         30311.32916666667         2268.805911299502         971.9671108142137         -6626.373130519209        7.105667701027635         -0.3048391773518019       2.390112007297089         
30311.33028974979         30311.32986111111         2690.276577087079         951.7260191661428         -6469.644153274297        6.938614360380768         -0.3696402014249799       2.832446227443491         
30311.33098419423         30311.33055555556         3100.877676451027         927.6397236369041         -6286.706239531079        6.743466852620801         -0.4329695445253524       3.263448993408783         
30311.33167863867         30311.33125               3498.945922457508         899.8042285761925         -6078.291811036815        6.520989192228164         -0.4945713543232171       3.681376486482577         
30311.33237308312         30311.33194444445         3882.867199638125         868.3307107009167         -5845.236531230939        6.272056172886318         -0.554195930799752        4.084532304844328         
30311.33306752756         30311.33263888889         4251.083158422862         833.3451137408689         -5588.476239306146        5.99765143439194          -0.6116009525458297       4.471274977977226         
30311.33376197201         30311.33333333333         4602.097651482794         794.9876679037325         -5309.043416984686        5.698864039410166         -0.6665527231311718       4.840025826759384         
30311.33445641645         30311.33402777778         4934.482922051076         753.4123390447764         -5008.063205268376        5.376883785480222         -0.718827241078331        5.189275935838531         
30311.3351508609          30311.33472222222         5246.885502997407         708.7862210272409         -4686.749040922612        5.032996455366756         -0.7682110307987985       5.517591932104859         
30311.33584530534         30311.33541666666         5538.031848870612         661.2888826192551         -4346.397959660439        4.668579658773307         -0.814501856240195        5.823621523474293         
30311.33653974979         30311.33611111111         5806.733721737361         611.1116710795718         -3988.385549116898        4.285098593616807         -0.8575094683019946       6.106099694618035         
30311.33723419423         30311.33680555555         6051.893293310946         558.4569687423519         -3614.160515278237        3.884100716580825         -0.8970564187388904       6.363855245031375         
30311.33792863868         30311.3375                6272.507890782602         503.5374001023721         -3225.23887200433         3.467209292959149         -0.9329788869639126       6.595816668047306         
30311.33862308312         30311.33819444444         6467.674342337928         446.5749896943386         -2823.197809099737        3.036116645593777         -0.9651274944408571       6.801017024717791         
30311.33931752756         30311.33888888889         6636.59292199725          387.8002711238431         -2409.669284468181        2.592577539431551         -0.993368119345073        6.978598395371485         
30311.34001197201         30311.33958333333         6778.570891305538         327.4513478264037         -1986.333347596132        2.138402237356135         -1.017582679058692        7.127816399328736         
30311.34070641645         30311.34027777778         6893.025599294394         265.7729100077135         -1554.911196582063        1.675448682423358         -1.037669794294737        7.248044443467689         
30311.3414008609          30311.34097222222         6979.487090596787         203.0152165284419         -1117.158005236633        1.205614019859079         -1.053545296020989        7.338777063576139         
30311.34209530534         30311.34166666667         7037.600201555259         139.4330497554759         -674.85558006266          0.730826097468032         -1.065142634192362        7.399632309399119         
30311.34278974979         30311.34236111111         7067.126151912244         75.28464708668446         -229.8048910126488        0.2530351168531693        -1.072413249510898        7.430353647137696         
30311.34348419423         30311.34305555556         7067.943630324609         10.83061206759182         216.1815040231765         -0.2257949710442836       -1.075326866435001        7.430811577228037         
30311.34417863868         30311.34375               7040.049348147752         -53.66718726103938        661.2871145297739         -0.703695577166327        -1.073871614030194        7.4010045876936           
30311.34487308312         30311.34444444444         6983.558038843359         -117.946721646835         1103.699198897443         -1.17870274842215         -1.068053970466039        7.341059044779876         
30311.34556752757         30311.34513888889         6898.701909604425         -181.7468978488247        1541.616408907931         -1.648866091194167        -1.057898637181087        7.251228126214508         
30311.34626197201         30311.34583333333         6785.829572049643         -244.808648515612         1973.256351648622         -2.11225723557343         -1.04344842348346         7.131890196251764         
30311.34695641646         30311.34652777778         6645.404472917975         -306.8760146450794        2396.863042855964         -2.566978083568463        -1.024764098915497        6.983546813140569         
30311.3476508609          30311.34722222222         6478.002831562168         -367.6972157963978        2810.714227561883         -3.0111690077373          -1.001924121028603        6.806820272656283         
30311.34834530534         30311.34791666667         6284.311087883897         -427.025699558198         3213.128536295992         -3.443016954700339        -0.9750242219456415       6.602450572534159         
30311.34903974979         30311.34861111111         6065.122869173141         -484.6211632892507        3602.472440774801         -3.860763365870429        -0.9441769062022445       6.371291757756645         
30311.34973419423         30311.34930555556         5821.335489567712         -540.250543629978         3977.166970185057         -4.262711808234904        -0.9095108739904363       6.11430758213708          
30311.35042863867         30311.35                  5553.946006298366         -593.688967998909         4335.694146006815         -4.647235065269435        -0.8711703224905867       5.832566483158806         
30311.35112308312         30311.35069444445         5264.04687343615          -644.720660114727         4676.603100765255         -5.012781443569828        -0.8293141205087425       5.5272361397263           
30311.35181752756         30311.35138888889         4952.821238830885         -693.1397945189676        4998.515868109346         -5.357880420651703        -0.7841149560447149       5.199578009205139         
30311.35251197201         30311.35208333334         4621.537910408846         -738.7513020621569        5300.132846864529         -5.681148096439938        -0.7357585642732791       4.85094188055379          
30311.35320641645         30311.35277777778         4271.545994216248         -781.3716314655491        5580.237928119615         -5.981292668500152        -0.6844430208764528       4.482759997735994         
30311.3539008609          30311.35347222222         3904.269211978621         -820.829467571416         5837.703246465651         -6.257119533801387        -0.6303779848201495       4.096540395038409         
30311.35459530534         30311.35416666667         3521.199939038904         -856.9664005537963        6071.49351324729          -6.507535440873148        -0.5737838190381548       3.693859730327979         
30311.35528974979         30311.35486111111         3123.893024329426         -889.6375395441778        6280.669921785036         -6.731551659609026        -0.5148906299525471       3.276356284939959         
30311.35598419423         30311.35555555555         2713.959436705232         -918.7120679554088        6464.393646468653         -6.928286702082664        -0.4539372903116127       2.845723413592767         
30311.35667863868         30311.35625               2293.059749888079         -944.0737395991077        6621.928954665316         -7.096969003848671        -0.3911704345498301       2.403703102218758         
30311.35737308312         30311.35694444444         1862.897470244591         -965.6213124153925        6752.645924188544         -7.236939421018819        -0.3268433793747357       1.952079226282598         
30311.35806752757         30311.35763888889         1425.212229294754         -983.2689155827029        6856.022747319168         -7.34765320385768         -0.2612149960882593       1.492670556336455         
30311.35876197201         30311.35833333333         981.7728747728763         -996.9463501979022        6931.647615390482         -7.428681437529944        -0.1945486434800512       1.027323812893395         
30311.35945641645         30311.35902777778         534.3704848747067         -1006.599329855563        6979.220190724485         -7.47971219985574         -0.1271112338175577       0.5579068371044774        
30311.3601508609          30311.35972222222         84.8113190135914          -1012.189668125668        6998.552667658094         -7.500551502062555        -0.05917237814545868      0.08630169176600301       
30311.36084530534         30311.36041666667         -365.0902766744778        -1013.695414001653        6989.570415465649         -7.491123820520951        0.008996512295196291      -0.3856023600029602       
30311.36153974979         30311.36111111111         -813.5189804127431        -1011.110930296191        6952.312200728848         -7.451472127384594        0.07712322924995889       -0.8559158173113194       
30311.36223419423         30311.36180555556         -1258.665596451631        -1004.446909817936        6886.92999671023          -7.381757582245545        0.1449358227113189        -1.322755754387713        
30311.36292863867         30311.3625                -1698.734131770796        -993.7303290268546        6793.688384719056         -7.28225900653881         0.2121636176166119        -1.784252644045446        
30311.36362308312         30311.36319444445         -2131.948831751077        -979.0043427682274        6672.963542159293         -7.15337200494797         0.2785381644910056        -2.238557306368364        
30311.36431752756         30311.36388888889         -2556.561148271091        -960.3281227485495        6525.241813880662         -6.99560758789965         0.3437941762889303        -2.68384780177825         
30311.36501197201         30311.36458333333         -2970.856613053452        -937.776638614971         6351.117877788429         -6.809590436470216        0.4076705102170795        -3.11833604814144         
30311.36570641645         30311.36527777778         -3373.161602807003        -911.4403788140894        6151.292519592484         -6.59605705536139         0.4699111846959975        -3.540274284421208        
30311.3664008609          30311.36597222222         -3761.849989718171        -881.4250111339711        5926.570015596199         -6.355853754037464        0.5302663598291482        -3.947961719814478        
30311.36709530534         30311.36666666666         -4135.349657075986        -847.8509869327894        5677.855108133358         -6.089934112095663        0.5884932328067835        -4.3397514342195          
30311.36778974979         30311.36736111111         -4492.148841968912        -810.8530933413145        5406.149567193407         -5.799355755383059        0.6443568914628255        -4.71405720325137         
30311.36848419423         30311.36805555555         -4830.802268404925        -770.5799530070482        5112.548352872912         -5.485276646757382        0.6976312244548499        -5.069359960595719        
30311.36917863868         30311.36875               -5149.937050039817        -727.19346620657          4798.235399565095         -5.148951134244434        0.7480999293245233        -5.404213985597457        
30311.36987308312         30311.36944444444         -5448.258347614797        -680.8681910664163        4464.47903085803          -4.791725690032412        0.7955575494778809        -5.717253052320256        
30311.37056752756         30311.37013888889         -5724.554755466328        -631.790663272223         4112.627005882742         -4.415034109734332        0.8398104429601986        -6.007196539892188        
30311.37126197201         30311.37083333333         -5977.703381809998        -580.1586602724969        3744.101205256166         -4.020392117428152        0.8806776705835606        -6.272855302816146        
30311.37195641645         30311.37152777778         -6206.674590181977        -526.180413214237         3360.391975069406         -3.609391481182616        0.9179918579534186        -6.513137197621971        
30311.3726508609          30311.37222222222         -6410.536373656228        -470.0737678338111        2963.052149294456         -3.183693643847174        0.9516000229963387        -6.727052271280806        
30311.37334530534         30311.37291666667         -6588.45833053597         -412.0652994330327        2553.690773942072         -2.745022810531892        0.9813642576760692        -6.91371747295179         
30311.37403974979         30311.37361111111         -6739.71521282603         -352.3893934097165        2133.966569389652         -2.295158680618238        1.007162197720495         -7.072360639099489        
30311.37473419423         30311.37430555556         -6863.690038282766        -291.2873013174838        1705.581175772647         -1.83592922935564         1.028887404059453         -7.202323785396484        
30311.37542863868         30311.375                 -6959.876775124729        -229.0061711855234        1270.27221123434          -1.369203649340153        1.04644986706512          -7.303066137900421        
30311.37612308312         30311.37569444444         -7027.882597491505        -165.7980424404068        829.8061466121646         -0.8968849926844313       1.059776661495184         -7.374167231349367        
30311.37681752757         30311.37638888889         -7067.429675887965        -101.9188025705769        385.9709975133237         -0.420901974882086        1.068812515597088         -7.415329803204132        
30311.37751197201         30311.37708333333         -7078.356450298559        -37.62711871778968        -59.43113522136385        0.05680000259095288       1.073520058347849         -7.426381857922816        
30311.37820641646         30311.37777777778         -7060.618355755008        26.81663668339102         -504.5916150706039        0.5342680186760795        1.07387981013433          -7.407277604438238        
30311.3789008609          30311.37847222222         -7014.288004427843        91.1514594710176          -947.7028466736066        1.009550553980091         1.069890215521461         -7.358097486874715        
30311.37959530534         30311.37916666667         -6939.554839155083        155.1167952335585         -1386.965834471657        1.480706223230048         1.061567868803606         -7.279047564613682        
30311.38028974979         30311.37986111111         -6836.724264758924        218.45363553503           -1820.597683919339        1.945812445889568         1.048947721451372         -7.170458192951043        
30311.38098419423         30311.38055555556         -6706.216265451535        280.9056172990285         -2246.83900038977         2.402973849951974         1.032082937751796         -7.032781948855664        
30311.38167863867         30311.38125               -6548.563532932301        342.220100456037          -2663.961147367732        2.850330168068817         1.011044338157048         -6.866591084204331        
30311.38237308312         30311.38194444445         -6364.409131945619        402.1492062513136         -3070.273346542554        3.286063833198321         0.9859197033163654        -6.672574823117129        
30311.38306752756         30311.38263888889         -6154.503707681984        460.450817159111          -3464.129607613546        3.708407704683646         0.9568132167472678        -6.451536305077402        
30311.38376197201         30311.38333333334         -5919.702225521291        516.8895481564547         -3843.935449650729        4.115652853191046         0.9238450422271808        -6.204388611296132        
30311.38445641645         30311.38402777778         -5660.960258776474        571.2376917147567         -4208.15435142869         4.506155710275201         0.88715083706395          -5.932149757152927        
30311.3851508609          30311.38472222222         -5379.329881120734        623.27612851096           -4555.313885887994        4.878344078920398         0.8468810971985864        -5.635937322881344        
30311.38584530534         30311.38541666667         -5075.955225256369        672.7951957955361         -4884.011541852867        5.230722379079395         0.8032004250897584        -5.316963472217463        
30311.38653974979         30311.38611111111         -4752.067728330891        719.595512630047          -5192.920259529174        5.56187696576562          0.7562868327703063        -4.976530303502384        
30311.38723419423         30311.38680555555         -4408.981046118391        763.4887639272014         -5480.793678555855        5.870481824441888         0.7063310481080151        -4.61602478027821         
30311.38792863868         30311.3875                -4048.08562599169         804.2984400371409         -5746.471054222173        6.155304121523008         0.6535357111363534        -4.236912714051773        
30311.38862308312         30311.38819444444         -3670.842968877123        841.8605238729969         -5988.88178836619         6.415208944567188         0.5981144378946284        -3.840732027546586        
30311.38931752757         30311.38888888889         -3278.779635981343        876.02412026243           -6207.049549218073        6.649163097556461         0.5402908515031649        -3.429085875494294        
30311.39001197201         30311.38958333333         -2873.481049030164        906.6520286444859         -6400.095982855109        6.856238245588134         0.4802976686147242        -3.003635925531027        
30311.39070641645         30311.39027777778         -2456.585114666573        933.6212622659834         -6567.244025933091        7.035613653714723         0.4183758173188812        -2.566095771890852        
30311.3914008609          30311.39097222222         -2029.775694719624        956.8235134099358         -6707.820825790847        7.186578594932947         0.3547735104279554        -2.118224433711697        
30311.39209530534         30311.39166666667         -1594.775939584641        976.1655611814134         -6821.260272830075        7.30853452987356          0.2897452642984052        -1.661819921644756        
30311.39278974979         30311.39236111111         -1153.341494378613        991.5696204373372         -6907.105145224722        7.400997174991226         0.2235509312458336        -1.198712705855868        
30311.39348419423         30311.39305555556         -707.2535863058049        1002.973634418502         -6965.008852363206        7.463598351277814         0.1564547904946932        -0.7307588448360528       
30311.39417863867         30311.39375               -258.3120153708895        1010.331513542189         -6994.736755445305        7.496087308712022         0.08872464719137267       -0.2598327989533664       
30311.39487308312         30311.39444444445         191.6719144620516         1013.613317972412         -6996.167055541717        7.49833139711905          0.02063084690570787       0.2121797383688326        
30311.39556752756         30311.39513888889         640.8824895276488         1012.805377778298         -6969.291258856           7.47031629321061          -0.04755481139214115      0.6833887569941823        
30311.39626197201         30311.39583333333         1087.506687204461         1007.910347156661         -6914.214231913504        7.412146003412208         -0.11556016258399         1.151906727198838         
30311.39695641645         30311.39652777778         1529.741268592506         998.9471967859117         -6831.153846708382        7.324042555448373         -0.1831136349495164       1.615855483513662         
30311.3976508609          30311.39722222222         1965.799838390971         985.9511532355693         -6720.440212476106        7.206345203864947         -0.2499450669453823       2.073373069230571         
30311.39834530534         30311.39791666666         2393.919845603487         968.9735904929302         -6582.514505920212        7.059509315034592         -0.3157865174282273       2.52262024308147          
30311.39903974979         30311.39861111111         2812.369518562774         948.0818686477344         -6417.927420740163        6.884105355295195         -0.3803732378677669       2.961786725498619         
30311.39973419423         30311.39930555555         3219.454746328902         923.3591080185189         -6227.337236468248        6.680818075478601         -0.4434448417644083       3.389097753289559         
30311.40042863868         30311.4                   3613.52590465549          894.9038903508813         -6011.507471496313        6.45044534917414          -0.5047465341682994       3.802821416399426         
30311.40112308312         30311.40069444444         3992.984582803851         862.8298890804648         -5771.30407588923         6.193895933344592         -0.564030223455282        4.201276562271491         
30311.40181752756         30311.40138888889         4356.290136395164         827.265438324158          -5507.692152059808        5.912185938721692         -0.6210554557602569       4.582840485470046         
30311.40251197201         30311.40208333333         4701.9660009834           788.353049298172          -5221.732238600631        5.606434507931787         -0.6755902534097512       4.945955733173504         
30311.40320641645         30311.40277777778         5028.605741824398         746.2488763224263         -4914.576214887435        5.277859456188321         -0.7274119726232913       5.289135994758779         
30311.4039008609          30311.40347222222         5334.87885263408          701.1221291992789         -4587.462866610231        4.927773279517674         -0.7763082365968246       5.610971635559449         
30311.40459530534         30311.40416666667         5619.536321513569         653.1544273504927         -4241.713112436567        4.557579295173441         -0.8220779400812834       5.910135549481859         
30311.40528974979         30311.40486111111         5881.415952205852         602.5390923769082         -3878.724862239642        4.168767216828585         -0.8645322883514037       6.185389570168017         
30311.40598419423         30311.40555555556         6119.44738665608          549.4803790859287         -3499.967483558768        3.762907567131073         -0.9034957923019616       6.435590995591475         
30311.40667863868         30311.40625               6332.656757278663         494.1926508302363         -3106.975893269704        3.341645003484804         -0.9388071137002499       6.659698435605695         
30311.40737308312         30311.40694444444         6520.170923850607         436.8995099845017         -2701.344330070585        2.906691289119696         -0.9703197199812195       6.856776612909808         
30311.40806752757         30311.40763888889         6681.221294938684         377.8328926134889         -2284.719860380726        2.459818510286941         -0.9979024502718121       7.026000578640623         
30311.40876197201         30311.40833333333         6815.147244791136         317.2321277091764         -1858.795629817805        2.002852247060044         -1.021440150768145        7.166660058947165         
30311.40945641646         30311.40902777778         6921.399096695109         255.3429551482437         -1425.303848276709        1.537663816359638         -1.040834400349856        7.278163887499265         
30311.4101508609          30311.40972222222         6999.540602844941         192.4165014107699         -986.0085292117741        1.066161301773996         -1.056004156174702        7.36004358199425          
30311.41084530534         30311.41041666667         7049.250869680433         128.7082236369586         -542.6980610779394        0.5902802534039928        -1.06688614905298         7.411955327761699         
30311.41153974979         30311.41111111111         7070.325744951767         64.47683712824767         -97.17769897567328        0.1119751638410005        -1.073435064935417        7.433680829056415         
30311.41223419423         30311.41180555556         7062.678719483555         -0.01676625467697557      348.7379901761354         -0.3667883134532757       -1.07562369625506         7.425128175278724         
30311.41292863867         30311.4125                7026.341356507698         -64.51061036509087        793.2327477757461         -0.8440415414897053       -1.073443139686244        7.386333093425208         
30311.41362308312         30311.41319444445         6961.463195966692         -128.7427373187199        1234.496309538669         -1.317822241736035        -1.066902909041116        7.317459676337096         
30311.41431752756         30311.41388888889         6868.311075536103         -192.452310276228         1670.732090921758         -1.786184394953777        -1.056030820143171        7.21879953219249          
30311.41501197201         30311.41458333334         6747.267872552122         -255.3807034300019        2100.164772637241         -2.247207472023256        -1.04087270723828         7.090769423693723         
30311.41570641645         30311.41527777778         6598.83072588481          -317.2725746689428        2521.047722974972         -2.699004575010812        -1.021492155859604        6.933908355446092         
30311.4164008609          30311.41597222222         6423.60878779019          -377.8769245009774        2931.670245886485         -3.139730101320555        -0.9979702987983823       6.748874693877103         
30311.41709530534         30311.41666666667         6222.320514154097         -436.948140788377         3330.364650862957         -3.567587498591643        -0.9704055121961013       6.536443009985307         
30311.41778974979         30311.41736111111         5995.790490369346         -494.2470181761426        3715.513112558701         -3.980836902782201        -0.9389128689718629       6.297500195200503         
30311.41848419423         30311.41805555555         5744.945814741551         -549.5417390437943        4085.554277734746         -4.37780220511123         -0.9036234353710842       6.033040993490082         
30311.41917863868         30311.41875               5470.812074633117         -602.6088128100889        4438.989597352201         -4.756877624128083        -0.8646836138218597       5.744163350504527         
30311.41987308312         30311.41944444444         5174.508932300845         -653.2339788725426        4774.389374226384         -5.116534197083756        -0.8222545718296801       5.432063524648177         
30311.42056752757         30311.42013888889         4857.24532208872          -701.2130734614029        5090.398499484751         -5.455326187160053        -0.7765115708207689       5.098030541590319         
30311.42126197201         30311.42083333333         4520.314277870651         -746.352848524214         5385.741833083623         -5.771896911900648        -0.7276430282443325       4.743439914561715         
30311.42195641645         30311.42152777778         4165.087437070771         -788.471727751433         5659.229195589147         -6.06498369400877         -0.6758493957652143       4.369747048909132         
30311.4226508609          30311.42222222222         3793.009269220805         -827.4004961738578        5909.759963645641         -6.333422152066713        -0.6213421091872016       3.97848063707421          
30311.42334530534         30311.42291666667         3405.591060212931         -862.9829333399272        6136.327265944527         -6.576150057398955        -0.5643427627895214       3.571235904532092         
30311.42403974979         30311.42361111111         3004.404681967682         -895.0764018701373        6338.021765915208         -6.792210578234605        -0.5050824149365153       3.149667611610198         
30311.42473419423         30311.42430555556         2591.07619109198          -923.5523928365448        6514.035026108094         -6.980754749812569        -0.4438008096815766       2.715483202043254         
30311.42542863867         30311.425                 2167.279293766523         -948.2970184350846        6663.662477501581         -7.141043574905364        -0.3807453937180353       2.270436506769142         
30311.42612308312         30311.42569444445         1734.728679379975         -969.2114407211492        6786.306022046714         -7.272450366885493        -0.3161701915539419       1.816321696767016         
30311.42681752756         30311.42638888889         1295.173205133652         -986.2122327127298        6881.476259701877         -7.374463288531214        -0.2503347039396719       1.354966695981714         
30311.42751197201         30311.42708333333         850.38894078813           -999.2316773652897        6948.794295249239         -7.446687337351533        -0.1835029472646559       0.8882258052989513        
30311.42820641645         30311.42777777778         402.1721252662771         -1008.218012774836        6987.993093880644         -7.48884529075051         -0.1159426032654397       0.4179721858141814        
30311.4289008609          30311.42847222222         -47.66791035632227        -1013.135625901072        6998.918400199564         -7.500778002142119        -0.04792412377182816      -0.05390912393862685      
30311.42959530534         30311.42916666666         -497.3158354454225        -1013.965187643546        6981.52925239915          -7.482444693475411        0.02028033829610728       -0.5255278149334033       
